s24:6838e70d204aa82bad604521fb0808b4 	 not-severe_toxicity 	 Ei rumia vanhoja naisia niin vaan edes pysty nussimaan kuin ehkä jotkut hyvin kokeneet panomestarit, mutta nämä taas keskittyvät nuorten kauniiden naisten nussimiseen. Ehkä juuri joku jo ikääntynyt panometari joka ei vanhennuttuaan enää nuorta naista saa saattta nussia jyystä tällaisiakin naisia siksi kun ei ole tottunut tykkänään ilman naisiakaan olemaan. 	 0.3386526107788086
s24:f64f11cfa865d0b68db4a59b4e03fe9c 	 not-severe_toxicity 	 Ti hietskus klo,1830 voin sua imettää paksulla. 	 0.30039894580841064
s24:74bcc2b2ba2ae486363db74689681b27 	 not-severe_toxicity 	 MITENKÄHÄN SITTEN SUU PANNAAN, KUN OMA LAPSI ILMOITTAA AIKUISTUESSAAN OLEVANSA HOMO TAI LESBO?JOS JONKUN ALLEKIRJOITTANEEN OMA LAPSI KORJAA SUKUPUOLTAAN?SYYTTÄÄKÖ NÄMÄ VALTUUTETUT SITTEN ITSEÄÄN KASVATTAJINA VAI VYÖRYTTÄVÄTKÖ KAIKEN VASTUUN ORIVEDEN KOULUJEN NISKAAN?MISSÄ ÄIDIN JA ISÄN RAKKAUS? 	 0.3112943172454834
s24:4435ce825fd01a898f07efa24de8bac3 	 not-severe_toxicity 	 Ja tuleen. 	 0.3638223111629486
s24:8b55b748441ab5cee46d31c9d987e710 	 not-severe_toxicity 	 "Miksi sitten äänestätte niitä tai jätätte äänestämättä, kyllä sinäkin varmaan tiedät sellaisia ihmisiä jotka aukoo päätään koko ajan tai vittuilee ja sellaisia jotka uskoltaa sanoa paikassa kuin paikassa, niitä täytyy muutama saada sinne, koska paikka on pelle laitos niin myös sinne täytyy saada niitä jotka tuo aivan selvästi esille kuinka pellejä "" te ootte"".  Tämä on jatkunut liian kauan, Kokoomus ja muut valtapuolueet käyttää sitä aseenaan että keskustellaan ja keskustellaan, eli se ei johda mihinkään, sen ne tietää itsekin, mutta kun on edustaja joka huutelee, että sähän olet saatanan vitun idiootti, tyhmä apina jne.  Kyllähän sieltä pihalle kannetaan, mutta se myös herätää silloin huomiota ja myös huomiota maailmalla jolloin Kataisellekin aletaan nauramaan maailmalla." 	 0.35827237367630005
s24:60809a7d19a16c26f4409a2bfe8f87a8 	 not-severe_toxicity 	 KARAMBAN KOTIUTUS ON PEEEERSEESTÄ!!!!! DOKUMENTTEJA ON LÄHETETTY PILVIN PIMEIN JOKA KERTA !!! AINA JOKU PYYTÄÄ LISÄÄ JA OLETKO SITÄ JA SITÄ LÄHETTÄNYT CATTI KYSYY: PERKKKKELLLE MINÄ OLEN JO KAIKKI LÄHETTÄNYT. TÄSTÄ LÄHIN PELAAN HOPA.COM ,SIELTÄ OLEN KOTIUTUKSENI SAANUT ASIANMUKAISEST 3:ssa VUOROKAUDESSA. KARAMBALLA MENEE 2 VK ja SITTEN TAAS PYYFETÄÄN UUSIA DOKUMENTTEJA. OMALTA TILILTÄ KUN TALLENTAA JA SE ON AINOA TILI MIHINKÄ NE MAKSAVAT, ILMOITTAVAT PELAAJILLE SÄÄNNÖISSÄ. MIKÄ VIIITTTUUU SEN KOTIUTTAMISEN TEKEE KARAMBALLA NIIN HELVETTTTIIIIN VAIKEAKSI. KUUUUSETTAVAT PELAAJIA ;EI MUUUTA. MENKÄÄ PELAMAAN HOPALLE;SAMAT VOITOT JA PELIT JA KAIKKI PELAA ASIALLISESTI !!!! 	 0.3622225522994995
s24:cf6b1c3a4c18fedfe1ed31901796dccb 	 not-severe_toxicity 	 NAINEN+MIES=100% PARIUTUVUUS NAINEN+NAINEN=100% PARIUTUVUUS MIES+MIES=100% PARIUTUVUUS MIES/NAINEN+MIES=100% PARIUTUVUUS NAINEN/MIES+MIES=100% PARIUTUVUUS MIES/NAINEN+NAINEN=100% PARIUTUVUUS NAINEN/MIES+MIES=100% PARIUTUVUUS NAINEN/MIES+NAINEN/MIES=100% PARIUTUVUUS MIES/NAINEN+MIES/NAINEN=100% PARIUTUVUUS MIES/NAINEN+NAINEN/MIES=100% PARIUTUVUUS NAINEN/MIES+MIES/NAINEN=100% PARIUTUVUUS  IHMINEN+IHMINEN= 100% MAHDOLLISUUS PARIUTUMISEEN TERVEISIN ALITAJUNTA/HORMOONIT/GEENIT/JA MITÄ IKINÄ NIITÄ OLIKAAN 	 0.32140615582466125
s24:3aa3478531de2ea32548a7263cd6586c 	 not-severe_toxicity 	 vittu mikä maailma. ostakaa lapset turkiksia. en mikään aktivisti ole mut pahaa tekee... 	 0.378700315952301
s24:c12427ce378a695e6f4d78bfdf2cbbd6 	 not-severe_toxicity 	 hehee tyhmää mutta kuitenki.....kuulin että tamppooniin viina ja sitte pilluun niin saa hyvät kännit...pojilla saattaa toimia ku työntää tuonne anukseen.hehhe 	 0.358347624540329
s24:f163774a8d9d6196e193e1276a3bb854 	 not-severe_toxicity 	 Jari Mentulan hiljaiselo Nordic Pron jälkeen on verrattavissa kuolemaan; haluaisin hinkata jähmeää penistäni hänen hiestä tirskuvaan kurttuiseen päänahkaansa. 	 0.30004584789276123
s24:3d8f76c1cf537ebbe95b1c3ab12f9f98 	 not-severe_toxicity 	 Tohtori huumasi naiset peniksellään  Menivät sitten nuolemaan YTM-tohtorin kyrpää ekoilla treffeillään. Näin siinä käy kun ei malteta edes tutustua, vaan on jo kiire saada komean tohtorin kyrpä kurkkuunsa ennen kuin on opittu tuntemaan.  http://www.iltalehti.fi/ulkomaat/201804122200872369_ul.shtml 	 0.3575704097747803
s24:afdef4bad7a591de5f6e83707f784fd1 	 not-severe_toxicity 	 niin mina laitan ruokalainlisa lisavittuilu piilovittuilu 	 0.38571232557296753
s24:df1439f060f0c27159a3bd40735c7048 	 not-severe_toxicity 	 JOKO NYT VOIS KIELTÄÄ KAIKKI ASEET !!!! KAIKKI ASEET POIS SIVIILEILTÄ ! SIVIILIT EIVÄT TARVITSE ASEITA.HELVETIN METSÄSTÄJÄT EDES SYÖ KAATAMIAAN ELUKOITA SE ON VAAN HARRASTUSTA 	 0.3328447639942169
s24:e415daf4811ea3a6a1dad4c2035a51ec 	 not-severe_toxicity 	 No voi vittu  http://www.iltalehti.fi/uutiset/2015061819890403_uu.shtml  Jännämiehen ja naisen eroottinen kiimailu. 	 0.37045779824256897
