s24:0a5c9a2aa310195280c6c5665144e035 	 not-threat 	 vedä lättyyn sitä urpoa ja kysy sen jälkeen et tuleeko ne vedet ja lähteekö ne sähköt häh ?!?!? väkivalta lopettaa VITTUILUN. 	 0.6200547218322754
s24:329da5bdf8ac03ff692de3d544eba9e1 	 not-threat 	 Jos mä tapan..  itseni, niin se on itsemurha. Jos mä ammun haulikolla itseäni jalkaan, niin onko se tapon yritys tai jotain muuta kivaa....... joutuuko siitä oikeuteen ja saa sakon ja mahdollisesti pääsee kakkua syömään johonkin tiilirakennukseen. 	 0.673934817314148
s24:4d7822b69b2a90157da2f690e32affe0 	 not-threat 	 sinultako sain  ...yksinäiset illat, sadat kyynelvirrat... painajaiset yössä,pelko katsoa toista silmiin. Olitko se sinä,joka nimeäni huusi? Olitko se sinä,joka maahan hakkasi? Vai kuvittelinko minä sen kivun ja nöyryytyksen? Lennä jo pois rakas, lennä ylemmäs, jätä minut tähän makamaan... Kerään kaikki sirpaleet ja liitän uudestaan. 	 0.6059682965278625
s24:001d5b0fa178df4da0bb6816f799576b 	 not-threat 	 "Kun uros on kerran oppinut ""tavoille"", niin ei se niistä luovu. Olet sietänyt käytöstä jo kauan ja koira on jo vanha. Etkö jaksaisi vielä muutamaa vuotta?  Yksi vaihtoehto on leikata narttu." 	 0.6077412962913513
s24:26245f4dd63463102cc94234222008a9 	 not-threat 	 KGB-vakoojat kuolee  Arne Treholt makaa koomassa. Stig Wennerström heitti veivinsä. Lennart Merelläkin oli KGB-yhteyksiä, vaikka hän ei koskaan myynyt isänmaataan kuten nämä muut luopiot, vaan isänmaan etu häntä johdatti.  Hyvältä siis näyttää, jatkumona seuraavat ennemmin tai myöhemmin Halonen, Erkko ja Heinäluoma.  Kyllä kuolema lopulta ihmiskunnan näistä paholaisista päästää. Onneksi. 	 0.6066175699234009
s24:57cd3d344b922daa11cf5f31aaf2a208 	 threat 	 on noille paskoille liian helppo. Niitä pitäisi kiduttaa kuten nekin ovat kiduttaneet viattomia uhrejaan 	 0.6059529781341553
s24:4a85aea4b81a27c406f3771bf145bbab 	 not-threat 	 että minä niitä tapan. Heh. Relaa hieman Turkana... 	 0.6120666861534119
s24:9554eaa5ec2166ea91064ae966c3732c 	 not-threat 	 Tervolle terkkuja kajaanista kaksi irakin kusipäätä ryösti ja tappoi suomalaisen autistisen valkoisen roskakansalaisen he ryöstivät myöskin toisen valkoisen suomalaisen rasisti autisisen roskakansalaisen kännykän samana iltana mutta jättivät valkoisen rasisti suomalaisen autistisen elämään. 	 0.6494414806365967
s24:2ea24233b53cf4a53f00fab66a2c3695 	 not-threat 	 Eikö saatanan idiootti käynyt mielessä että kyseessä on muslimien tempaus, kuten on kaikista todennäköisintä? Sinä saatanan nyrkillä tapettava hyysärihintti yrität aina kääntää asia päinvastoin. Olet valehteleija, pelkkä arvoton valehteleva paskaläjä. 	 0.6141504645347595
s24:504c8609165c2c0047abc82fb7365215 	 not-threat 	 Eläkää nyt vassarit itkekö kun saitte turpiinne kerrankin. Kyllä te pääsette vielä somaleita pelastaan. Ja homoja, lesboja, vammasia ja vaikka saunatonttuja. 	 0.6756142973899841
