s24:b3ba1cf93f83f502c287c344f09f7a11 	 toxicity 	 Byää! Byää! Jos tulee vammoja, byää! Saatanan tekopyhät paskahousut, itkupillit ja vauvat.  Niitä vammoja EI TULE, jos osoittaa mieltään asiallisesti. Vandalismi, mellakointi ja naamioituminen on merkki siitä että on kusta päässä. Silloin sietääkin tulla vähän ojennusta! Itse saa tehdä mitä vaan, mutta jos kusipäisyydelle pannaan loppu, niin sitten poliisi on paha natsisika. Ai niin, byää. Mielestänne saatte esim. heittää katukivillä poliisia mutta jos teidät otetaan siitä kiinni niin se sitten väärin?  Mellakointi ei ole demokratiaa vaan nyrkkivaltaa. Demokratiassa on osattava käyttäytyä sivistyneesti, avoimesti ja demokraattisesti. 	 0.981808602809906
s24:7e81c3115e7d1c61a9a575530cbbd69c 	 toxicity 	 Ja appiukolle ja anopille haistatan paskat koska olen saanut ihmisarvoni takaisin ja tiedän nyt kuka olen. Liian kauan kuuntelin teidän läskien ja maalaisjunttien mielipiteitä. Vaikka teillä itsellä ei ole elämää ollenkaan. Ettekä ole mitään vaikka haluisitte raukat olla. 	 0.9607727527618408
s24:8e79513a4941083c533a999924047210 	 toxicity 	 kokoomuslaiset töihin loisimasta 650 000e tuen vastineeksi!! V  kokoomuslaiset töihin loisimasta 650 000e tuen vastineeksi!!  Vaikka katuja lakasemaan ja risusavottaan ja marjanpoimintaan vanhainkodeille!  hophop kokkareloiset! Pois sieltä sohvalta makoilemasta loiset!  s.koskikaan tehnyt päivääkään oikeeta työtä! Sekin loinen vuodeksi kaupan kassalle elämään sillä palkalla.  Vastikkeetonta SOSSU-tukeA:Kokoomusnuorille 650 000€ Kokoomusnuorten tuet pitäisi poistaa!!!!! Poliittisten nuorisojärjestöjen, kuten kokoomusnuorten, tuet pitäisi ehdottomasti poistaa. On järjenvastaista että tuemme heikomman aineksen lisääntymistä ja sitten ihmettelemme miksi täällä on älyvapaina syntyviä lapsuksia ja kovasydämisiä kannanottoja oikeistonuorilta. Vastikkeetonta tukeA:Kokoomusnuorille 650 000€, kokkareloisille verovaroista tukea tuen päälle!!!! Kokoomuksen Nuorten Liitto sai vastikkeetonta TUKIavustusta 650 000 euroa, Loisivat vaan sohvalla ja kirjoittelevat paskapuolueohjelmia suomen tuhoksi! http://ottolehto.puh/REDACTED/aisi-poistaa Puoluetuki on verovarojen väärinkäyttöä.!!!!!  Susanna Kosken johtama kokoomuksen nuorisojärjestö saa valtionapua 642 850 euroa.=sossutukea! 	 0.5791094899177551
s24:13486560fc7172bb716f966bae18cdec 	 toxicity 	 Kummaa tasa-arvoa kun miehet keskenään paneskelee. 	 0.8798224329948425
s24:e5b58bf218bb237f1b0d246486e9bd1d 	 toxicity 	 hirveesti pelottaa...vievät meltä kremliin viisaan kaupunginhallituksen....ei neuvonantajiksi vaan hajulukoksi...tosin palauttavat kun paskahaisee kovemmin uralilla;;;;hhehehhehehheh 	 0.6566578149795532
s24:4e4e5b47dcdefcba70725ab73e13ed15 	 toxicity 	 Mikä siinä on että autoilijoista iso osa valittaa koko ajan. Kaiken pitäisi olla järjestetty niin, että pääsette niillä nelipyöräisillä moottorisohvillanne ovelta ovelle. Nostakaas perse penkistä niin läskitkin karisee 	 0.873357892036438
s24:b1744a34376a85faf6a31ae6b19abd65 	 not-toxicity 	 parempaa ku hyvää.Limakalvot rupes turpoon suussa ja kuola valuu. 	 0.9513707756996155
s24:3f43ef96b16858278eaf7cd8f72d63da 	 toxicity 	 Perus suomalaiset lökäpöksy-ukot tappaneet jo kolme ihmistä ja  perheväkivaltaa nämä urpot ovat taas harrastaneet urakalla ympäri Suomea on hakkaamista, raiskauksia tappoja ym. Joulu monelle perheelle ollut synkkä. Kaikki ukot vaan siperiaan! 	 0.8982795476913452
s24:cd7c597df367d293b947726497af00d8 	 toxicity 	 "Siis jopas on typerää! Vain Ari Koivusen fani voi keksiä jotain noin typerää että äänestää useaan kertaan itte..euhän se ole silloin totuudenmukainen toi himotuimmat lista? Sillä listalla on silloin pohja poissa, se on ihan sama kuin lehmä veteen kakkisi...no vaahdotkaa ääliö fanit kun vielä jaksatte tuolla turuilla ja toreilla teitä pidetään pölvästeinä ja Aria ""Iiidols hiivi poikana"".... Tuohan on niinkuin ennen jossain diktatuuri valtiossa oli vaalit ja vain yhtä tyypiä pystyi äänestää-muuten tuli noutaja.:-)" 	 0.8290385007858276
s24:911f5abd627ab9062f9ed86d2d9ae043 	 toxicity 	 Itse asiassa joskus 90-luvulla olin aikas tavallinen niinkuin nytkin...tosin paljon nuorempi. Siihen aikaan likat halus just sen tyypin kans olla joka oli aina kännissä ja vetämässä toisia leukaan oli sitten syytä tai ei.Yleensä näillä tyypeillä oli hienot autot ja pelit ja vehkeet.  Useita vuosia jälkeenpäin ne likat oli sitten melkein järjestään rappiolla. Mukula räkä poskellla rattaissa , äiti silmät mustana...ja kauhee parkuminen ku ukko mätkii kännissä kotona.  Ja sit jotkut muka katui että ei ottanut mua kun olin niin rauhallinen ja mukava ja raitis....teki mieli sanoo että haista p.....a, jokaiselle. 	 0.16515791416168213
s24:c0e67e99acc5dde16598a5614fe054d4 	 toxicity 	 Ei ipu puolueena osallistunut!!! vain yksittäinen henkilö!! ei mene saatanan kouluttamattomille apinoille päähän!! OTTAAKAA SAATANA ASIOISTA SELVÄ ENNEN KUIN MITÄÄN PASKAA TÄNNE KIRJOITTELETTE! KATTOKAA SIIHEN PEILIIN JA MIETTIKÄÄ UUDESTAAN ETTÄ KUKAHAN SE RASISTI ON TAI EI!!! 	 0.9711735844612122
s24:ae5c93a8f12bc3af9954c81d68a7a1e1 	 toxicity 	 Kirka on syvältä !!!! Mitä sä siinä tekopyhässä raakkujassa näet/kuulet ? 	 0.8729712963104248
s24:cb46cca883ba87fbfdb12120ae90c6a4 	 toxicity 	 raiskauksien puolesta. Siivoojaperse lyö turpaan raiskaajaa. Onhan niissä eroja. 	 0.9877546429634094
s24:fc93517a10c1e242278751b467a5dbd6 	 not-toxicity 	 mobilaatti  mobilat ei auta peräpukamiin 	 0.026523370295763016
s24:6c2e709c406079ffa59d35d4d852e211 	 toxicity 	 ...saksalaisisäsi yritti välillä aseveljiä vokotella,mutta kukaan ei lämmennyt.Keksivät sitten naittaa hänet komppanian hevoselle,joka toimitti morsiamen virkaa,kunnes Fritz tapasi lomallaan äitisi.Ja niin sait alkusi,Sinä,äpärä-Fritz.  Ps.Ethän aloita uutta paskanjauhamista,vaikka miten saisit kicksejä asepuvun likaamisesta.Muuta johonkin parempaan maahan,missä asepalvelus ei uhkaa. 	 0.9435943961143494
s24:c2567ce3455d11d8f387a9bcb2a261ba 	 toxicity 	 siellä amis, hyviä vointeja!  Voin tuoda vierasosastolle pari hondapappaa puskemaan sua anukseen jos haluat. 	 0.9692549705505371
