s24:5e1496d2cb805f5e356841ced0a3cd8b 	 obscene 	 "minna* : ymmärsinkö oikein, että jouduit maksamaan exällesi koska firma meni nurin? Hitto, munhan kannattaa sitten laittaa joku hulabaloobisnes pystyyn ja hoitaa se vielä surkeampaan kuntoon kuin vaimollani oleva ""yritys""?" 	 0.5856947898864746
s24:e36f742bc39d48a058b727ad7b58c79f 	 not-obscene 	 pysy siellä kainuussa Täällä eteläss on jo tarpeeksi korvarengas pellejä-- jaa onpi niillä nenääskin niillä lapin/kainuun homoilla. joo ja tukka porkkanan punainen heheh 	 0.5726035237312317
s24:404d1c0c9d42dfbce06fda8f6f55dc32 	 not-obscene 	 Kiihkeänä kommunistina ja lihavana homoseksuaalina vastustan kaikkea, mitä demokraattisista mielipiteistään ja ällöttävästä heteroseksuaalisuudestaan tunnettu Sauli Niinistö tekee! Myös tuhannet sivunikkini vastustavat Saulia!  Suomi oli syyllinen talvisotaan! Stalin ainoastaan puolusti Neuvostoliittoa ja ihanaa kommunismia! 	 0.5505279302597046
s24:b1211fb20f0969cac4baef3ecfd058b7 	 not-obscene 	 jäyniä voi kukaan tehdä!  Ihankun sinun mies Nanni oisi tehnyt tahallaan sinun kiusaksi tai jotain. Ilkeyttään. Ei kondoomit jää keltään vahingossa pitkin ei voi jäädä. Vai onko se nainen joka on ollut siel piruuttaan levitellyt ne kondoomit.  Naiset on joskus älyttömän ilkeitä toisilleen.  Toivottavasti saat jätettyä miehesi vaikka itkee ja pyyteleekin anteeksi.  Ei armoa tollasille! 	 0.5634916424751282
s24:c24a0336a4c70dea9a37cfaba3af0192 	 obscene 	 Siinä kanssa yksi perskeleen tolvana, huutaa ja huutaa, linkittää ja kopio, eikä aavistustakaan miksi ja mitä, se on menneisyyttä ja asioita pitää tehdä nyt uudelta pohjalta.On aivan turha itkeä kun 1996 alkusyksystä Persutkin . . . . helvetti, ne ovat nyt menneisyyttä, edellisen johtoryhmän näkemyksiä aiheista, joille silloin oli kannatusta, maailma on muuttunut ja niin on osittaisn tai kokonaan muuttuneet ajatuksetkin, miksi siis jumalauta toistella satoja kertoja tätä samaa paskaa palstalla. Se ei ole koskaan johtanut mihinkään, selvittänyt sen kummemmin asiaa - miksi siis huudella ja toistella asiaa, josta pitää muistaa vain se, ettei jatkossa Helppo-Heikkejä pidä päästää puolueen johtoon, vaikka lystikäs ja supliikki veke olisikin, vaan kuunnella sitä sanoman sisältöä mitä Puoleesta kerrotaan. 	 0.564594566822052
s24:5ecf34568f250810dfa95df7b84d359e 	 not-obscene 	 Lapset leikkii  Jotkut idiootit ajelee harmaalla farmari mersulla josta ikkunat tummennettu ja käyvät ampumassa ilotulitteita. Ainakin länsirannalla ovat leikkineet. Pitäs vanhempien soittaa lapset kotiin leikkiin. 	 0.5891532301902771
s24:a0210fd64252acc7acf23df3e77c46b2 	 obscene 	 joo no mulla on koti ainakin ihan mallillaan ja koirat ei pasko sisälle, ja mun koti haisee ruusuilta =)) 	 0.561813235282898
s24:aaea2e51a3753f555b92028594b91fd5 	 obscene 	 Nyt Tepi on hyvin vihainen et sillei hei!  Teppo sai osakseen sellaista ryöpytystä, että stadin kirpputorien kruunaamaton kingi ei unohda sitä koskaan et sillei hei! Tepi loukkaantui hyvin raskaasti ja se laukaisi Tepon menkat etuajassa et sillei hei. Teppo käyttää suurinta kokoa Tampax tampoonia joka on kostutettu puolukkahillossa ja sitten työnnetty Tepin rakkaaseen peräreikään et sillei hei!  Luultavasti Tepi joutuu vaihtamaan sukkahousunsa pariin kertaan tulevana yönä mikäli NHL-pelitkin kusevat et sillei hei! Tepi veti isolla Columbusta unohtamatta Edmontoniakaan et sillei hei! Ja huom! Jatkoaikakin on mahdollinen hei.  Ja kai huomasitte että Tepikin on aika hei hei, et sillei hei! 	 0.5883965492248535
s24:e26af16e7205292d75d284c87400482d 	 obscene 	 Luin juuri uutisen IStä ja JÄRKYTYIN! Mitä helv*ett*ä!?!?!? Nokia hyysää saksalaisia haisevia makkaransyöjiä! Miksi nokia on vastuussa saksalaisten työllistämisestä?? Eikö yritys saa vapaasti liikkua ja kehittyä niin kuin markkinoiden tilanne vaatii, miksi juuri saksassa pitäisi pysyä?? 200milj. lisäksi vuoden mittainen uudelleensijoittamisoperaatio maksa €€€€€€€!!  Veikkaan että näin kävi vain siksi että saksa on EUn tärkeimpiä maita... Mutta ei silti ymmärrä miksi Nokian täytyy maksaa?? Voisiko joku selittää? 	 0.5512489080429077
s24:ae6089525b479d95e95eacfa466bb517 	 not-obscene 	 Näin on, Vaasassa ei 10v. päästä paljon muuta jäljellä kuin hurrit, mamut, ja tyhmät vasurit.  Fiksut suomalaiset muuttaa pois. 	 0.5009675025939941
s24:4e419fd7259787f0c0b2aad727c93358 	 not-obscene 	 Tapa vaan itsesi vesipää, siinä ei häviä kukaan, eikä sinusta ole ketään tappamaan, sillä olet vain surkea nettihiiri piilossa kolossasi. 	 0.5353493094444275
s24:2ff7498c32bd4a440781a87aff2134ce 	 not-obscene 	 idiootti. Minkäs sille mahtaa. Käypä katsomassa kelit joskus itsekin, lennot ei paljoa maksa. 	 0.5992063283920288
s24:fdcb9d14b92b6996c14baa80eb571c44 	 obscene 	 "Eli kristittyjen lapset pääsevät taivaaseen, mutta esimerkiksi muslimilapset joutuu helvettiin?  Vrt.Niiden lapset, joiden isä/äiti siveli lampaan verta ovenpieliin pelastuivat, kun taas ""vääriin jumaliin"" uskovien lapset, ja orvot (joilla ei ollut isää, tai äitiä sivelemässä verta) Jumala teurasti, ja siirsi nämä näin kätevästi helvettiin, jossa he yhä huutavat tuskaansa?  (varmaan vituttaa jotain orporaukkaa)" 	 0.5491776466369629
s24:e3d737f83a49a42c784fc4524239b06b 	 not-obscene 	 martina on homo 	 0.5229744911193848
s24:c8dae21fd535145d9a9ebc108e787496 	 not-obscene 	 voi pyhä sylvi. 	 0.5518813133239746
