s24:e454b82928b7635ef5c64efbc42c2396 	 obscene 	 "kyseessä on ""Lea"" jolla on huomattu olevan aina jonkinmoista kääpiöseropia myynnissä...ilmeisesti tehtailee niitä. Hinnat on ihan törkeitä.  Hitto millä tollaiset saa kuriin!!!!!!" 	 0.7731337547302246
s24:a40afe26ed1059d82ae8e043e147c7c0 	 obscene 	 Ei se vaihdosta parane. Samaa paskaa, eri paketissa. 	 0.7817871570587158
s24:54e42984492d5dfe1f67c684fab1977d 	 not-obscene 	 vähä semmonen homppelipoika 	 0.7981985211372375
s24:02265805c1498a92701fc63044befd01 	 not-obscene 	 Hyvää yötä kaikille  Uni pistää silmäluomet luppasemaan, joten parempi painella punkaan muijan viekkuun. 	 0.7717394828796387
s24:839589b6ee90b40933f78f99a64a6de1 	 obscene 	 mulla on -90 sierra ja se oikeesti paska. tekniikka suoraan -70 luvulta, se kertoo jo jotain. 	 0.7392456531524658
s24:95e1c541aecfbca188c92143b3309a91 	 obscene 	 Poliisin ON AINA NOUDATETTAVA LAKIA pilkkua nussien ja sitä ei hki:n huumepoliisi ole tehnyt! Vaikka laki käskisi poliisia ampumaan itsensä, se pitää tehdä, jos lakia ei toimi sitä muutettava! Muutoksen voi tehdä vain eduskunta. Poliisi joka ei ole noudattanut lakia, on samanarvoinen rikollinen kuin ne mitä se jahtaa huumekauppias mitä jahtaa, koska silloin kumpikin toimii lain väärällä puolella.  Osa hki:n huumepoliiseista tuomitaan 99,9% varmasti 1-2 vuoden sisällä riippuen tutkinnan kestosta. Niin paljon rikoksia se porukka on puuhastellut! Hyvä niin, saadaan rikolliset pois poliisista. 	 0.7650427222251892
s24:ecb7d9d0b9288d8a82dc12443ee960fe 	 obscene 	 Mitä pitäisi tehdä???  Naiseni on täydellinen, hän näyttää aivan upealta, blondi ja 25 vuotias... sekikäs vartalo ja sopisi vaikka malliksi, ongelma on siinä että penikseni on kokoajan ihan jäykkänä kun katselen häntä, tai edes ajattelen kun olen esim. töissä... en ole vielä kertonut hänelle tästä.. tuskin hän on vielä edes huomannut mitään, kaikista hankalinta on yrittää nukkua kun penis on kokoaika seisokkina :( mitä olette muuten ihmiset mieltä kannattaako seksiä harrastaa silloin kun lapset nukkuvat samassa huoneessa, lapsi on 4 vuotias.. =) 	 0.7762384414672852
s24:df1571732757137f16da92195478e1cc 	 obscene 	 Tulee hemmetti mieleen aivan selvästi Tuhkimon kaksi ilkeää sisarpuolta!!! Sellaista elämää Tunkki haluaisi aivan selvästi viestistä päätellen pikkusiskolleen. Että tämä jynssäisi Jollashovin koiranpaskaisia lattioita, pesisi näiden hikisiä rääsyjä ja tiskaisi asioita. 	 0.706106424331665
s24:6b8ecc7e72cb11a0cfa91ab3af0c050e 	 not-obscene 	 maalaisille oma foorumi, näittex mä kirjoitin ähvän.  http://keskustelu.suomi24.fi/show.fcgi?category=2000000000000024 	 0.7288869023323059
s24:cd2d18769b72792230481fce8ea5c86c 	 not-obscene 	 Kerro niin väännän sen sinulle rautalangasta. K AN N A B I S E I O L E V A A R A L L I S T A ! Ei myöskään huume! 	 0.753352165222168
s24:3931b076bc23641542f01a20140d49a9 	 not-obscene 	 Kyllä idiootti postilaatikko piisaa 	 0.7117136716842651
s24:a8d654e10b018721bd137feeda27cc9c 	 not-obscene 	 "Kuulostaa ihmeelliseltä. Miksi naisella tarvitsisi olla ""munaa""? Tulee mieleen joku bodarinainen hyyhhhhh ... Henkistä selkärankaa tarttee olla, jos sitä tarkoitetaan, mutta muuten ihan tyhmä juttu. Ihan turhaan mietit." 	 0.7829253077507019
s24:dceb1665f4cfae36e41dbae6e583ec77 	 obscene 	 Älkää jauhako paskaa. Suomessa on mahtava Työvoimapula !  Ettekö te lue lehtiä tai kuuntele Kokoomuksen ja EK:n asiantuntioiden puheita ?  Mamuja on tuotava kiireesti pari miljoonaa maahamme pulan paikkaajiksi.  Viron Slovakian ja Puolan työvoima ei riitä millään ! Pula on senverran iso ja raju ! 	 0.7963001728057861
