s24:a7a0f6253689fe47c5f46d23abc22d70 	 identity_attack 	 Media tekee roistoista sankareita  Hassan Zupier olikin tyypillinen maahanmuuttaja joita vasemmisto raahaa tänne vallankumousta tekemään. 	 0.0029232066590338945
s24:4660614127edadeb7461f2e7baa62263 	 not-identity_attack 	 Pummit hirteen! 	 0.0981525108218193
s24:3be45656262d35adc14aed2bb6e5e2f4 	 not-identity_attack 	 pervot. 	 0.0002695238508749753
s24:9c7f890d3201ae5e2868d0388b96f96d 	 not-identity_attack 	 "Mestistä/tsekkiä/Frasmannia2/lätkät.  AC Sparta Praha-FC Baník Ostrava (tulosarvio 2:0) 64 % 21 % 15% K:1.47. 2.67 MANCHESTER UTD (ENG) 2.65 BARCELONA (ESP) CS Sedan Ardennes-Racing Club de Lens (Tulosarvio 1:2 )24 % 28 % 48 % K:2.40. B ETHNIKI Kreikka. Hieno 1.22 kerroin. Atromitos Peristeri-Kalamata FC(Tulosarvio 2:0)59 % 24 % 18 % 1 ja svenskamammaa. Őrgryte IS-IF Brommapojkarna (tulosarvio 0:2) 12 % 19 % 69 % K:2.55. Djurgärdens IF FF-GAIS Göteborg (Tulosarvio 1:2)24 % 28 % 49 % K:2.87 Ja namupala huonolla. BSC Young Boys Bern-FC Vaduz(Tulosarvio 3:0)75 % 17 % 09 % (Tähän dumpataan rahaa ja sitten itketään.) Mm-lätkää. 1.55 UNITED STATES 6.50 FINLAND pakko yhtee flipariin tolla kertoimella. Pienellä.Vitun centtu, nappas pois jenkit. Olkaa hyvä jos jotai löytyy. Peli ""onnea. """ 	 0.0081840381026268
s24:9c7f890d3201ae5e2868d0388b96f96d 	 not-identity_attack 	 "Mestistä/tsekkiä/Frasmannia2/lätkät.  AC Sparta Praha-FC Baník Ostrava (tulosarvio 2:0) 64 % 21 % 15% K:1.47. 2.67 MANCHESTER UTD (ENG) 2.65 BARCELONA (ESP) CS Sedan Ardennes-Racing Club de Lens (Tulosarvio 1:2 )24 % 28 % 48 % K:2.40. B ETHNIKI Kreikka. Hieno 1.22 kerroin. Atromitos Peristeri-Kalamata FC(Tulosarvio 2:0)59 % 24 % 18 % 1 ja svenskamammaa. Őrgryte IS-IF Brommapojkarna (tulosarvio 0:2) 12 % 19 % 69 % K:2.55. Djurgärdens IF FF-GAIS Göteborg (Tulosarvio 1:2)24 % 28 % 49 % K:2.87 Ja namupala huonolla. BSC Young Boys Bern-FC Vaduz(Tulosarvio 3:0)75 % 17 % 09 % (Tähän dumpataan rahaa ja sitten itketään.) Mm-lätkää. 1.55 UNITED STATES 6.50 FINLAND pakko yhtee flipariin tolla kertoimella. Pienellä.Vitun centtu, nappas pois jenkit. Olkaa hyvä jos jotai löytyy. Peli ""onnea. """ 	 0.0081840381026268
s24:c05bb76d1d0b308443e3e742616b1c47 	 not-identity_attack 	 Narttu 400 EUR Uros 450 EUR narttu 650 EUR  mut en mä laske niitä mitenkään huonommiksikaan vaikka ovat selkeästi halvempia mitä täällä keskiverto. 	 0.011359475553035736
s24:ff2cf476ae84ae91bc703f069cde93aa 	 not-identity_attack 	 Noita lutkia tuntuu riittävän kyllä joka paikassa. 	 0.005761860404163599
s24:19b9944260ee2213ca6a15d4e9020f67 	 not-identity_attack 	 "Ja näin siinä  Aijemmin jo totesin jossakin viestiketjussa, että sukupuolen korjaukselle pitää olla äärettömän huono aika kun Halonen pitää omaa julkisuuttaan. Mahtokohan SETA muistaa kuinka transihminen saattaa pitää itseänsä hyvinkin outona jopa syntymäsukupuolessaan ja sen ahdistuksen ja kärsimyksen, jonka asia tuo tullessaan. SETA kertoo miten he ovat jopa hävittäneet ihmisiä. Ei varmastikkaan kovinkaan kummoinen asia hävitä jos nimi, sukupuoli aasuinpaikka vaihtuu. Olenko minä tai joku muu jättänyt Haloselle ilmoituksen, että juuri minua saa ""raiskata""? Pysytelkää hyvät ystävät homojen ja lesbojen hyysääjinä ja jättäkää meidät rauhaan." 	 0.007882018573582172
s24:7478973a570408c4cdcf9d1a2f4ba448 	 not-identity_attack 	 "Enkö arvannutkin? Nyt päästiin viidesläisyyteen ja ""vapaisiin"" suuntiin. Nämä piirithän ovat aiheuttaneet homoille suuria mielenterveydellisiä ongelmia. Tiedän muutaman jopa tehneen kyseisissä piireissä itsemurhan. Sydämetöntä toimintaa näiltä uskovilta." 	 0.04491611197590828
s24:34cf0adf49eec3ebd1377607eb6cdb46 	 not-identity_attack 	 Paitsi joka paikkakunnalla on työttömiä niin tuo on turhaa jauhantaa, sama levy se aina pyörii joo vittu jee. Milläs työtön sitä paikkakuntaa edes vaihtaisi on meinaan saatanan kallis tikki se. Tuskin tuolta muista maistakaan tänne köyhä pääsee tulemaan. 	 0.02503899671137333
s24:8001c58e0b79684eee81b09fcaa7708c 	 not-identity_attack 	 Vihaan vappua  Kaikilla muilla on kivaa paitsi muutamalla ätmillä. 	 0.005692272447049618
s24:8454c971e3684ec6c3ee43b21c0f778b 	 identity_attack 	 tulla esiin... Vai että veljeä. Ettäs kehtaa, tyypillinen homo. Mutta maaseudun lohdun yksinäisyys ajaa harrastamaan suvunjatkamisen leikkejä vaikka ihan sukulaisten kesken. Sinä olet aika lutunen. Mutta älä ole moksiskaan, meitä on keskustassa yllättävän paljon. Ihana kun tuli komerosta. Kiitos sinulle siitä.  t:jarmo 	 0.5045499205589294
s24:d5fe222a4cc59270934218242b86fd5e 	 not-identity_attack 	 "Olen tutkinut tarpeeksi islamia ja lukenut ja nähnyt tarpeeksi materiaalia että tiedän tasan tarkkaan mitä se on. Minua ei huijata valtamedian uutisilla, suhtaudun niihin nykyään hyvin kriittisesti.  Mitähän materiaalia olet oikein lukenut. Hevonvitun uusnatsien tietotoimiston ""totuuksia"" islamista...?  Oletko käynyt yhdessäkään ns. muslimimaassa." 	 0.04807532578706741
