s24:1174146eb252f3a7788ac849cbf3c6ea 	 not-toxicity 	 matsda 6 vm 2006  auton sisään vuotaa vettä jostain takana lattialla ja edessö apukuskin puoli myls närkä mikähän voisi olla syy 	 0.004637028090655804
s24:77bfe2035c1b626bf7f3b252b8d22880 	 toxicity 	 Johanna toimii klubiemäntänä (Huom! vastaava kuin hovimestari ravintolassa) eikä tarjoilijana tai stripparina. On kumma että kaiken maailman luuserit on heti aliarvoimassa ilman että tietävät miten asiat todellisuudessa ovat. Johanna on todella täysillä mukana tässä hommassa eikä todellakaan ole itse ollut tyrkyttämässä itseään tähän hommaan. Ehkäpä ravintola tietää paremmin kenet se haluaa palkata kuin tämän palstan luuserit. 	 0.02148955874145031
s24:c9709bf19ee5e02d4d4feff251d9b38d 	 toxicity 	 Sehän on Isokyläläisten eronneiden ja karanneiden akkojen kierrätyskeskus. Minäkin sain nauttia kerran tästä ilmiöstä. Sieltä ne exvaimot lähtee uudelle äijäkierrokselle! 	 0.005802391562610865
s24:451b185d36c22e24bb8dc47d20f7b366 	 toxicity 	 höh.mikä vanhoillislestaadio sä olet. mukana vain rahasta,heheh. ei oo iästä kii, kaikkihan ne vain rahasta on, sixhän ne just ostetaan vaimoiksi, siis bahteilla tai euroilla hono. 	 0.47537919878959656
s24:2be70b33c813a80a6902f36a7060023d 	 not-toxicity 	 Tiedättekö Nokialla ruttusta MB Vitoa?  Voisin ostaa sellaisen, jos on musta. Keulassa saa olla lommoja. Pistä osoite alle. 	 0.0014643240720033646
s24:0944ac3cc4f19f9a819a29f9b6bd03b6 	 not-toxicity 	 entisestäään. Tappelevat kaupunginjohtajastaan. 	 0.4242992401123047
s24:c1398a520161a088e83d091b7c2145af 	 toxicity 	 No, sinähän tiukkapipoinen olet. Onko teitä paljonkin? 	 0.05242765694856644
s24:c15de343fa51be04b284fb30cc2cc6e3 	 not-toxicity 	 "Joopajoo  Me ollaan asuttu kohta kolmevuotta kerrostalo asunnossa jossa kummittelee. Aluksi se oli kohtuu pelottavaa ja sai olla paskajäykkänä, mutta äkkiä siihen tottui. Itse ""juoksentelin"" öisin askelten perässä ja heräsin yöllä kun jokin herätti. Kitarastakin tämä jokin on kiinnostunut, ""strämm"" vain kuului. Kitara ei liikahtanutkaan mutta ääni vain kuului ...spookey! Paljon muutakin on tapahtunut, mutta niistä sen enempää. Ikävin juttu tapahtui tuttavien koiralle kun tämä jokin meillä asuva säikäytti sen...koira laski alleen välittömästi. Tavarat ei onneksi meillä lentele niin kuin naapurissa tapahtuu...ei onneksi olla yksin tämän ""ongelman"" kanssa tässä talossa. Viimeiset reilut puoli vuotta on ollut rauhallista...tai niihin outoihin asioihin ei kiinnitä enää huomiota." 	 0.011486434377729893
s24:9e7340790f3e14e663e3095389cdfe7e 	 not-toxicity 	 meinaan hyväksi..ja mun mielestä on jotenkin vinoutunutta pitää 47 vuotaista rollaattori-ikäisenä.. 	 0.001335559762082994
s24:756c30a1b08a865c77aa0048c8ce9637 	 not-toxicity 	 ja pahasti saastuneessa Jormasjärvessä myöskin pyydys liput liehuu... 	 0.0028576955664902925
