s24:b05278f0c6ce7e921cbc476f97baab9b 	 not-threat 	 hifk hävis mut ei anneta sem häiritä..NARRIT ON NARREJA!!!vai mitä, hifkiläiset!!!???Lauantaina onkin kova kamppailu turussa..mutta hifki toivottavasti vie pitemmän korren!!!!lähen nimittäin fanimatkaan mukaan tsekkaamaan pullasorsien NÖYRYYTYSTÄ!!!UNOHDETAAN kaikki MATSI JOKEREITA VASTAAN, SEURAAVAX ON HIFKIN VUORO!!!! 	 0.21678666770458221
s24:8d6f3d2c9c86df3237b0ced43de343b4 	 not-threat 	 "m!nä  m1nä on ihan homo hintti vitun ""hauska""... jos vittu ny ei lopu noi sun juttus nii sut bannataa täälä kokonaa kaikista keskusteluista!!!" 	 0.20157118141651154
s24:e8010bd84f69f00f406b3bf3a456bbf2 	 threat 	 Onneksi Valkoprojektini sai säästettyä tälläkin kertaa henkeni ja tulen tappamaan joka sivistysmaan ei-Neoconnan. Valhevasemmistoa äänestäneetkin lähtevät täältä Ruotsiin ja muslimeille enemmän kuin Minulle valtionkassasta antaneet sossutädit.  3 miljoonaa Suomeen tätä sakkia jää, ja kyllä LiAnd. kuuluu siihen, kuten SofiO. kanssa. MINÄ SANELEN TE TOTTELETTE SUOMALOISET MAAILMAN MUSLIMEISTA PAHIMMAT!  -The Jässikkä & gloubaali Varjohallitus 	 0.20891185104846954
s24:3377505f6ba2f0ee21fa648b92a50256 	 not-threat 	 oikein komukkakätyreille, että saivat oikein kunnolla turpiin! Oppivathan paskiaiset menemään häiriköimään seuraavalla kerralla. No, eiköhän Putinin leiristä näille makseta kunnon kipurahat? Sieltähän ne menolippu rahatkin tulivat. 	 0.29881423711776733
s24:53e2a77c8ff08cfb26be791d6bb5a4bc 	 not-threat 	 Lauantai on otollista aikaa  Niin supliikkieinoille, sätkäkonehipeille, WT-jyystärikarjuille, bemariapinoille kuin myös räjähtävään kaulupaitaan pukeutuneille suomenruotsalaisille miehille. Mutta minäpä rumana ja kelpaamattomana, pillunsaamattomuuteen tuomittuna ikuisena AT-miehenä otan TÄNÄKIN ILTANA jälleen vehkeen omaan kätöseeni ja alan runkata. RUNK RUNK!! RUNKUTI RUNK!! RUNK RUNK RUNK RUNK!!!! Ahhh tätä ihanuutta. 	 0.28784626722335815
s24:60987c41f9f9f8ffbfe153137d428611 	 not-threat 	 Jiwe sano sua ei saa vetää viiksestä 5-0:) Mä lupasin olla sulle kiltti,höh ainahan mä oon...  Jiwe kerjää nenäänsä. Mul on kalavelat maksamatta sille,mä lyön sitä särjellä läsiin. No en lyö,sano terkkuja sille kun näet sen,mä tiedän että näette.. Sulle kans oikein hyvää Joulua. Murinat wex, kun oot täällä suomessa:) 	 0.2330525517463684
s24:d523dbf43e8a30d51eccb91bc8957ea3 	 not-threat 	 ootsä joku vitus sakemanni sitte,ku ei yhtään näytä hävettävän suomalaisten töppäily!!!!!!!!!!!ei kyllä yhtään nauratakkaan ettei sen puoleen! 	 0.2651449739933014
s24:13fc98faef0315252d5143835e36117e 	 not-threat 	 Niin! Se aika on meiltä jo ohi mennyt, kun nuorena kuolee tulee kaunis ruumis. 	 0.2753763198852539
s24:f0a4d0a31646d4764a78f4a83fec2dd4 	 not-threat 	 pitäs nuile huorile ja homoile tehä oma mamusivu niin jättäsit normi ihmisten asiat rauhaan, ei ajattele ko perseellään, ei sitä kuinka paljon suomalaisilta lypsetään rahaa nuile paskapäile, tuoki hippiaikanen hutsu höpisee huumeissa mitä sattuu hymiöineen. 	 0.2293945997953415
s24:c3ac82eec3b5e4af88ac1b748d3fe81a 	 not-threat 	 Huonolla itsetunnolla varustetut , yleensä lihavat, rumat ja nyhveröt, jopa vanhat ämmät/äijät alentuu erlintasopakolaisten astinlaudaksi Suomeen. 	 0.20270630717277527
s24:e08c53f7a62ece27e236fa92ea963cf0 	 not-threat 	 uskotaan jotta musta turpasi vitut taa! 	 0.20210203528404236
s24:eca2d7da1e0695708b4442b63dabb18f 	 not-threat 	 Älä punikki jauha paskaa! NL sopi sodan aloittamisesta Saksan kanssa ja miehitti sen jälkeen osan Puolasta, Baltian maat ja hyökkäsi Suomea vastaan!  Kuulut näköjään myös siihen punikkiryhmittymään, joiden mielestä kaikki sakasalaiset olivat natseja. Hyvä hyvä! Vitun tollo! 	 0.27849480509757996
s24:61c3e3fe2cd68c2774fd9e9fc932913f 	 not-threat 	 Kerro mulle minkä helvetin takia nää ihmiset jotka lukevat raamattua ovat yleensä kaikkein hanakampia myös sotimaan ja tappamaan kaikki väärä uskoiset? 	 0.20609213411808014
s24:7cd3489d6abe1650afc19ea15cd4fa2f 	 not-threat 	 JANSSON BB TALOON PERKELE!!!  https://www.youtube.com/watch?v=QUEpxkN5rIs 	 0.20066455006599426
