s24:5699e9c7b42d4f5d1c3f79be884a0118 	 obscene 	 TV:stä pornoa  TV2 esittää parhaillaan päiväaikaan venäläistä saunaohjelmaa missä venäläiset pervot ukot esittelevät kyrpiään. Eikö YLE häpeä koskaan tekemisiään? 	 0.5782041549682617
s24:944495d33119cc7158e289c7e7ea7b13 	 obscene 	 ei anna rissiiniöljyä pikkuelukalle,tullis meille paskanen loppu! 	 0.9364060163497925
s24:2a7c9e29b080991fefc5475ebab0cea1 	 obscene 	 Mies joka vonkaa ensimmäisillä terffeillä on sika. Jos ei vonkaa vielä kolmansillakaan, on homo.  Mutta sitten varsinaiseen asiaan. En minä mielestäni koskaan ole vongannut keltään. Pitää olla sen verran silmää, että osaa viedä tilanteen luontevasti oikeaan suuntaan. Kysyä illan päätteeksi, josko nainen haluaisi tulla yöksi tms.  Jos menisi kovin pitkä aika tai nainen vikkokaupalla kävisi vain nukkumassa luonani, tekisin asiasta omat johtopäätökseni. Mikä tässä on niin helvetin vaikeaa? 	 0.6043540239334106
s24:e703d3c56e76622e0c5c1f64028227b9 	 obscene 	 "No helpottiko ""pimpottelu"" sinua netti-addiktia? Älä pelle ole kiinnostunut kirjoittajista, jotka eivät ole kiinnostuneita sinusta tai ole ylipäätäänkään kiinnostunut kirjoittajien henkilöistä. Pimeä tapaus: stalkkaat mua, jolla ei koskaan ole ollut edes nimimerkkiä... Teepä itses lisää idiootiksi ja tule pimpottelemaan asiallisiin viesteihin, pelle! Havaitsin hyvin, että jotakin ihan sairasta vittuilua toi on - mua kohtaan. Taitaa suoli24 olla ainoa paikka, missä vastentahtoisesti kaltaisiisi kirjoittajiin törmää? Kyttäri ( mikä sitten lienetkään). Juntti." 	 0.8659780621528625
s24:7e927508ddf5c8c45bafcdfa213a535d 	 not-obscene 	 ootko sää täysin tyhmä BF3 on 30fps PC:lle, Xbox 360:lle ja myös viimeisenä ja vähäismipänä ps3:lle. 	 0.8306319713592529
s24:844c8d9213f76709988d9779194389e6 	 obscene 	 Tilanne järkyttävä.  Itselläni on perseauki ja selviän just,ettei tarvi mennä leipäjonoon.Olen töissä ja vouti vie osansa ja asun stadissa.Minulla on taksiliite,jolla ennen paikkailin kapeikkoja ja olin hyvä ja kassat oli hyviä.Nyt en enää lähde minnekkään kaikki säästää.Pidän tätä jo 90-luvun laman tasossa ja pelkäämpä et tää kestää paljon pidempään. 	 0.08885452896356583
s24:58ceaa5d1f0327031964d19de8d504b3 	 obscene 	 Ennemmin haen sahapukin liiteristä ja hinkkaan itseäni sitä vasten kuin maksan jostain vastenmielisen kurpan jyystämisestä 	 0.006431124173104763
s24:820a698b714fe19265ae3bc679fd4fb3 	 obscene 	 Ne ovat nämä etäisien nyxät sellaisia päteviä ja aktiivisia tapaamisasioissa, ainakin aluksi. Ei se isi todellisuudessa ole ollut kovin halukas tapaamisiin, mutta kamalasta exästä valittamalla saa säälipillua. 	 0.05672495439648628
s24:e55e8c3ddc9e2188226a2a5faab73c5a 	 not-obscene 	 Raha-automaattiyhdistys maksaa isot tukiaiset erilaisille islamisti- ja somalijärjestöille.  Onnitteluni, olet idiootti. Lyö ittees vasaralla päähän niin monta kertaa kuin pystyt. 	 0.6534860134124756
s24:eb40caf06fa80517ea6dd4adb3463f07 	 not-obscene 	 Vähän kyrsäsee kun viimeinen päivä menee töissä.. 	 0.02612282708287239
s24:0ce03b0f126953c4fca54d8bcc5d927d 	 obscene 	 suomen heikompi osaisten olot kuntoon. kokoomuksen maahan tuomat turvis matut voi kyllä lähettää takaisin omiin maihinsa heti. lomaileehan ne siellä muutenkin suomen piikkiin ja nauraa paskasta naurua suomen tolloille. 	 0.26629987359046936
s24:27d777df5c8d1eeeab0ec9ec556871b5 	 obscene 	 Lihoiks vaan koko paska, kaupungintalolla on juhlasali jos joku tarvitsee ja kaupunkikin tienaa. 	 0.9188881516456604
s24:edf5c3dfbd0fb28dcb57e4c37afb0318 	 obscene 	 Olis kiva tankata st 1:llä, mutta....  Siellä ei taida olla sellaista kellonaikaa, ettei joko helvetin vanhat kyrväkkäät istuisi siinä ulkona tujottamassa, tai sitten ylipainoiset kakskymppiset rättipäät räkimässä ja vahtaamassa. Erittäin epämielyttävää asioida, sisälle nyt ei voisi kuvitellakkaan menevänsä. Harmi, taas jäi tankkaamatta ja hoidan asian nesteellä töihin mennessäni huomenna. 	 0.048178475350141525
s24:11dd4dfa30a511fd3b882f5516c83973 	 not-obscene 	 aivovamma on sinulla! Sä oot oikeesti avun tarpeessa älykääpiö! 	 0.2939543128013611
s24:7018fb509fa74a2068015299fa0482be 	 obscene 	 Passkasakki on aina passkasakkia. 	 0.901627779006958
s24:bb4e9789d0d1415ef4134820f0aa43f8 	 obscene 	 Mulla on ollut ihan sairaan paska päivä töissä..aika paskassa työpaikassa..nyt alko naurattamaan... :D 	 0.9117922186851501
s24:759e22a5ab93c13cf7ce603f04a6d5bb 	 not-obscene 	 vesipää akka taas pitää yksin jorina aloituksia täällä. Paljastelee omia mielikuvitus tuotoksiaan, millä ei todella ole mitään todellisuuspohjaa. Olet kyl niin tyhmistä tyhmin. 	 0.7674051523208618
s24:4982bb0cc59fa939f2d67410fc2faec0 	 obscene 	 "Ylläpito hoi! Tässä on seuraava joka haluaa pääsyä laitoshoitoon. Vinkki viranomaisille. Muuten, kyllä ihmisillä on oikeus pihallaan olla ilman että henki lähtee. Oletan tietysti lähtökohtaisesti, että ihmiset ainakin vakavissa asioissa puhuvat tosissaan. Tosin nettihörjöt voivat mikäli joku asiaan puuttuu, että ihan vain läpällä vaan. Vitsi, vitsi. Haittaaks se? Veikkaan, että tässä tapauksessa avohuoltoon päästetty kuntoutuja päätti tappaa kenet vain päästäkseen laitokseen takaisin. Keravalla (Savio) oli äskettäin vastaava tapaus. Poika tappoi tuntemattoman tytön urheilukentällä. Muitakin tapauksia on ollut ja lisää tulee. Mielenterveyshuolto on todella retuperällä. Psykiatriset hoitolaitokset takaisin. Ihmishenget eivät saa demokraattisessa yhteiskunnassa olla säästökohde. Suuri virhe tehtiin kun laitokseen kuuluvat ihmiset passitettiin ulos kadulle ja avohoitoon"". Löpsö suhtautuminen huumausaineiden väärinkäyttäjiin vain lisää ongelmaa. ""  Joo tappajat kuuluu vankilaan tai hirttosilmukkaan, en mä sitä puolustele vaan olen sitä vastaan että sun mielestä valta päättää ihmisen vapaudesta ja suljetaan kaikki pöpilään siksi että on ""hullu"". Mikä mlkku sinäkin siinä olet kun leikit jotain natsijohtajaa ja pistelet porukkaa telkien taakse tuosta vaan ? Onko se inhimillistä? Ja kallonkutistajat ovat pskiaisia koska leikkivät ihmisten yksityisasioilla riistäen heidän vapautensa, kato valta päättää. kyllä tästä ongelmasta on puhetta pitkin nettiä ja yhteiskuntahan senkin päättää.  tämä sinun yhteiskuntasi on mennyt poliisivaltioksi, että vetäisehän sinä römpsätuhero päähäs ja painu m*lkku v*ttuun täältä hölisemästä viranomaisillasi. Just tuollaisia vasikoita ja huolestujia kukkahattuh*moja täällä kouvostoliitossa riittää.  onneksi en yleensä näitä shit palstoja luekaan tämän enempää mutta pakko puuttua vähäsen kun sunlaisia natsisikoja tulee tänne elvistelemään.  Sossu on sika koska sillä on valtaa ja panee porukkaa edunvalvontaan, vie lapset huushollista ihan tuosta vaan.  Kun et sinä mistään mitään tiedä niin suksi vaan v*ttuun täältä ja hoida itseäsi vaan, paina piikki takalistoosi ja alistu vallalle vaan.  Opettele lukemaan viestit oikein äläkä lässytä." 	 0.9088830351829529
